DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-test-97,deploy-test-97-7b9664bb57-bgfdq,2024-05-16T19:24:44+02:00,2024-05-16 19:24:49 +0200 CEST,2024-05-16 19:24:49 +0200 CEST,2024-05-16 19:24:51 +0200 CEST,2024-05-16 19:24:51 +0200 CEST,2024-05-16 19:24:51 +0200 CEST,2024-05-16T19:25:50+02:00,2024-05-16T19:25:51+02:00
deploy-test-5,deploy-test-5-5c48bbdcdb-glp74,2024-05-16T19:24:27+02:00,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:27 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16 19:24:29 +0200 CEST,2024-05-16T19:25:33+02:00,2024-05-16T19:25:35+02:00
deploy-test-19,deploy-test-19-fc9f66f67-bmb67,2024-05-16T19:24:28+02:00,2024-05-16 19:24:30 +0200 CEST,2024-05-16 19:24:30 +0200 CEST,2024-05-16 19:24:31 +0200 CEST,2024-05-16 19:24:31 +0200 CEST,2024-05-16 19:24:31 +0200 CEST,2024-05-16T19:25:34+02:00,2024-05-16T19:25:35+02:00
deploy-test-35,deploy-test-35-b489b57c-4zwrq,2024-05-16T19:24:32+02:00,2024-05-16 19:24:34 +0200 CEST,2024-05-16 19:24:34 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16T19:25:37+02:00,2024-05-16T19:25:38+02:00
deploy-test-36,deploy-test-36-b4f9fbbf4-8jmxs,2024-05-16T19:24:32+02:00,2024-05-16 19:24:34 +0200 CEST,2024-05-16 19:24:34 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16T19:25:38+02:00,2024-05-16T19:25:39+02:00
deploy-test-43,deploy-test-43-5fc8c9f886-54v6q,2024-05-16T19:24:33+02:00,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:36 +0200 CEST,2024-05-16 19:24:38 +0200 CEST,2024-05-16 19:24:38 +0200 CEST,2024-05-16 19:24:38 +0200 CEST,2024-05-16T19:25:39+02:00,2024-05-16T19:25:40+02:00
deploy-test-76,deploy-test-76-7799b87fd-wn2lh,2024-05-16T19:24:39+02:00,2024-05-16 19:24:45 +0200 CEST,2024-05-16 19:24:45 +0200 CEST,2024-05-16 19:24:46 +0200 CEST,2024-05-16 19:24:46 +0200 CEST,2024-05-16 19:24:46 +0200 CEST,2024-05-16T19:25:45+02:00,2024-05-16T19:25:47+02:00
deploy-test-78,deploy-test-78-d95ccc96-znmr5,2024-05-16T19:24:40+02:00,2024-05-16 19:24:45 +0200 CEST,2024-05-16 19:24:45 +0200 CEST,2024-05-16 19:24:47 +0200 CEST,2024-05-16 19:24:47 +0200 CEST,2024-05-16 19:24:47 +0200 CEST,2024-05-16T19:25:46+02:00,2024-05-16T19:25:47+02:00
deploy-test-85,deploy-test-85-7fb855d84d-4gqfw,2024-05-16T19:24:41+02:00,2024-05-16 19:24:46 +0200 CEST,2024-05-16 19:24:46 +0200 CEST,2024-05-16 19:24:48 +0200 CEST,2024-05-16 19:24:48 +0200 CEST,2024-05-16 19:24:48 +0200 CEST,2024-05-16T19:25:47+02:00,2024-05-16T19:25:49+02:00
deploy-test-22,deploy-test-22-576bdc8b7c-6547m,2024-05-16T19:24:29+02:00,2024-05-16 19:24:31 +0200 CEST,2024-05-16 19:24:31 +0200 CEST,2024-05-16 19:24:34 +0200 CEST,2024-05-16 19:24:34 +0200 CEST,2024-05-16 19:24:34 +0200 CEST,2024-05-16T19:25:35+02:00,2024-05-16T19:25:36+02:00
deploy-test-46,deploy-test-46-76c6df447f-j47vq,2024-05-16T19:24:33+02:00,2024-05-16 19:24:37 +0200 CEST,2024-05-16 19:24:37 +0200 CEST,2024-05-16 19:24:39 +0200 CEST,2024-05-16 19:24:39 +0200 CEST,2024-05-16 19:24:39 +0200 CEST,2024-05-16T19:25:40+02:00,2024-05-16T19:25:40+02:00
deploy-test-53,deploy-test-53-74644646bf-hl7j7,2024-05-16T19:24:35+02:00,2024-05-16 19:24:39 +0200 CEST,2024-05-16 19:24:39 +0200 CEST,2024-05-16 19:24:40 +0200 CEST,2024-05-16 19:24:40 +0200 CEST,2024-05-16 19:24:40 +0200 CEST,2024-05-16T19:25:41+02:00,2024-05-16T19:25:42+02:00
deploy-test-66,deploy-test-66-84684bbbf7-jj2l2,2024-05-16T19:24:37+02:00,2024-05-16 19:24:42 +0200 CEST,2024-05-16 19:24:42 +0200 CEST,2024-05-16 19:24:43 +0200 CEST,2024-05-16 19:24:43 +0200 CEST,2024-05-16 19:24:43 +0200 CEST,2024-05-16T19:25:44+02:00,2024-05-16T19:25:44+02:00
deploy-test-93,deploy-test-93-58f59b7b5c-gb7c6,2024-05-16T19:24:43+02:00,2024-05-16 19:24:48 +0200 CEST,2024-05-16 19:24:48 +0200 CEST,2024-05-16 19:24:50 +0200 CEST,2024-05-16 19:24:50 +0200 CEST,2024-05-16 19:24:50 +0200 CEST,2024-05-16T19:25:49+02:00,2024-05-16T19:25:50+02:00
