DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-undeploy-test-67,deploy-undeploy-test-67-59db96dfbc-7bgc9,2024-05-30T13:48:38+02:00,2024-05-30 13:48:38 +0200 CEST,2024-05-30 13:48:38 +0200 CEST,2024-05-30 13:48:39 +0200 CEST,2024-05-30 13:48:39 +0200 CEST,2024-05-30 13:48:39 +0200 CEST,2024-05-30T13:49:44+02:00,2024-05-30T13:49:45+02:00
deploy-undeploy-test-77,deploy-undeploy-test-77-dc5bf9c4d-gtlks,2024-05-30T13:48:41+02:00,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:42 +0200 CEST,2024-05-30 13:48:42 +0200 CEST,2024-05-30 13:48:42 +0200 CEST,2024-05-30T13:49:46+02:00,2024-05-30T13:49:48+02:00
deploy-undeploy-test-73,deploy-undeploy-test-73-784f6ff8fb-nshht,2024-05-30T13:48:40+02:00,2024-05-30 13:48:40 +0200 CEST,2024-05-30 13:48:40 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30T13:49:45+02:00,2024-05-30T13:49:47+02:00
deploy-undeploy-test-74,deploy-undeploy-test-74-7865c5764c-qnzdv,2024-05-30T13:48:40+02:00,2024-05-30 13:48:40 +0200 CEST,2024-05-30 13:48:40 +0200 CEST,2024-05-30 13:48:42 +0200 CEST,2024-05-30 13:48:42 +0200 CEST,2024-05-30 13:48:42 +0200 CEST,2024-05-30T13:49:46+02:00,2024-05-30T13:49:46+02:00
deploy-undeploy-test-99,deploy-undeploy-test-99-589649d776-q7xbd,2024-05-30T13:48:48+02:00,2024-05-30 13:48:48 +0200 CEST,2024-05-30 13:48:48 +0200 CEST,2024-05-30 13:48:50 +0200 CEST,2024-05-30 13:48:50 +0200 CEST,2024-05-30 13:48:50 +0200 CEST,2024-05-30T13:49:52+02:00,2024-05-30T13:49:53+02:00
deploy-undeploy-test-33,deploy-undeploy-test-33-77c9fcfb96-79rtl,2024-05-30T13:48:26+02:00,2024-05-30 13:48:26 +0200 CEST,2024-05-30 13:48:26 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30T13:49:33+02:00,2024-05-30T13:49:34+02:00
deploy-undeploy-test-39,deploy-undeploy-test-39-58c888cdf8-8q59k,2024-05-30T13:48:28+02:00,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30T13:49:35+02:00,2024-05-30T13:49:36+02:00
deploy-undeploy-test-45,deploy-undeploy-test-45-5c4954dc59-p65zl,2024-05-30T13:48:30+02:00,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:32 +0200 CEST,2024-05-30 13:48:32 +0200 CEST,2024-05-30 13:48:32 +0200 CEST,2024-05-30T13:49:36+02:00,2024-05-30T13:49:37+02:00
deploy-undeploy-test-50,deploy-undeploy-test-50-cc7b5845c-l22qd,2024-05-30T13:48:31+02:00,2024-05-30 13:48:32 +0200 CEST,2024-05-30 13:48:32 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30T13:49:38+02:00,2024-05-30T13:49:39+02:00
deploy-undeploy-test-49,deploy-undeploy-test-49-7d8d596d99-sndhn,2024-05-30T13:48:31+02:00,2024-05-30 13:48:31 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30T13:49:37+02:00,2024-05-30T13:49:38+02:00
