DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-test-35,deploy-test-35-b489b57c-f7jpx,2024-05-16T19:45:52+02:00,2024-05-16 19:45:54 +0200 CEST,2024-05-16 19:45:54 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16T19:48:18+02:00,2024-05-16T19:48:19+02:00
deploy-test-115,deploy-test-115-9c6f6b488-59hkm,2024-05-16T19:46:08+02:00,2024-05-16 19:46:13 +0200 CEST,2024-05-16 19:46:13 +0200 CEST,2024-05-16 19:46:15 +0200 CEST,2024-05-16 19:46:15 +0200 CEST,2024-05-16 19:46:15 +0200 CEST,2024-05-16T19:48:34+02:00,2024-05-16T19:48:35+02:00
deploy-test-239,deploy-test-239-79f5cc6cdf-qxkgf,2024-05-16T19:46:32+02:00,2024-05-16 19:46:41 +0200 CEST,2024-05-16 19:46:41 +0200 CEST,2024-05-16 19:46:56 +0200 CEST,2024-05-16 19:46:56 +0200 CEST,2024-05-16 19:46:56 +0200 CEST,2024-05-16T19:48:58+02:00,2024-05-16T19:48:59+02:00
deploy-test-4,deploy-test-4-674dd49567-45msq,2024-05-16T19:45:47+02:00,2024-05-16 19:45:47 +0200 CEST,2024-05-16 19:45:47 +0200 CEST,2024-05-16 19:45:48 +0200 CEST,2024-05-16 19:45:48 +0200 CEST,2024-05-16 19:45:48 +0200 CEST,2024-05-16T19:48:13+02:00,2024-05-16T19:48:15+02:00
deploy-test-47,deploy-test-47-74bc68f67d-nkvj4,2024-05-16T19:45:54+02:00,2024-05-16 19:45:57 +0200 CEST,2024-05-16 19:45:57 +0200 CEST,2024-05-16 19:45:58 +0200 CEST,2024-05-16 19:45:58 +0200 CEST,2024-05-16 19:45:58 +0200 CEST,2024-05-16T19:48:20+02:00,2024-05-16T19:48:21+02:00
deploy-test-38,deploy-test-38-74697578cb-cnsrm,2024-05-16T19:45:52+02:00,2024-05-16 19:45:55 +0200 CEST,2024-05-16 19:45:55 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16T19:48:18+02:00,2024-05-16T19:48:19+02:00
deploy-test-130,deploy-test-130-69468d77c5-vcjnt,2024-05-16T19:46:10+02:00,2024-05-16 19:46:17 +0200 CEST,2024-05-16 19:46:17 +0200 CEST,2024-05-16 19:46:18 +0200 CEST,2024-05-16 19:46:19 +0200 CEST,2024-05-16 19:46:19 +0200 CEST,2024-05-16T19:48:37+02:00,2024-05-16T19:48:38+02:00
deploy-test-161,deploy-test-161-df8f9c657-bfdg7,2024-05-16T19:46:17+02:00,2024-05-16 19:46:24 +0200 CEST,2024-05-16 19:46:24 +0200 CEST,2024-05-16 19:46:25 +0200 CEST,2024-05-16 19:46:25 +0200 CEST,2024-05-16 19:46:25 +0200 CEST,2024-05-16T19:48:43+02:00,2024-05-16T19:48:44+02:00
deploy-test-296,deploy-test-296-7d8d45c856-pblpt,2024-05-16T19:46:44+02:00,2024-05-16 19:46:55 +0200 CEST,2024-05-16 19:46:55 +0200 CEST,2024-05-16 19:47:04 +0200 CEST,2024-05-16 19:47:04 +0200 CEST,2024-05-16 19:47:04 +0200 CEST,2024-05-16T19:49:10+02:00,2024-05-16T19:49:11+02:00
deploy-test-16,deploy-test-16-df8ff995b-w4njl,2024-05-16T19:45:48+02:00,2024-05-16 19:45:49 +0200 CEST,2024-05-16 19:45:49 +0200 CEST,2024-05-16 19:45:50 +0200 CEST,2024-05-16 19:45:50 +0200 CEST,2024-05-16 19:45:50 +0200 CEST,2024-05-16T19:48:14+02:00,2024-05-16T19:48:15+02:00
deploy-test-36,deploy-test-36-b4f9fbbf4-ghhhf,2024-05-16T19:45:52+02:00,2024-05-16 19:45:54 +0200 CEST,2024-05-16 19:45:54 +0200 CEST,2024-05-16 19:45:56 +0200 CEST,2024-05-16 19:45:57 +0200 CEST,2024-05-16 19:45:57 +0200 CEST,2024-05-16T19:48:18+02:00,2024-05-16T19:48:20+02:00
deploy-test-86,deploy-test-86-54dc58b7c5-qlzdt,2024-05-16T19:46:02+02:00,2024-05-16 19:46:06 +0200 CEST,2024-05-16 19:46:06 +0200 CEST,2024-05-16 19:46:08 +0200 CEST,2024-05-16 19:46:09 +0200 CEST,2024-05-16 19:46:09 +0200 CEST,2024-05-16T19:48:28+02:00,2024-05-16T19:48:29+02:00
deploy-test-220,deploy-test-220-f864bd659-8mpv9,2024-05-16T19:46:28+02:00,2024-05-16 19:46:37 +0200 CEST,2024-05-16 19:46:37 +0200 CEST,2024-05-16 19:46:48 +0200 CEST,2024-05-16 19:46:48 +0200 CEST,2024-05-16 19:46:48 +0200 CEST,2024-05-16T19:48:55+02:00,2024-05-16T19:48:56+02:00
