DeploymentName,PodName,Deployed_to_PodScheduled,PodScheduled_to_Init,Init_to_ContainersReady,ContainersReady_to_Ready,Delete_to_CleanUp
deploy-undeploy-test-81,deploy-undeploy-test-81-7c748bf5dc-bdrkp,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-83,deploy-undeploy-test-83-bdc598fc-twkx4,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-30,deploy-undeploy-test-30-df6b5cd67-fg8bb,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-59,deploy-undeploy-test-59-5b55bc44c6-k8bhs,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-60,deploy-undeploy-test-60-5cd8d5b564-6xbj4,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-90,deploy-undeploy-test-90-86d5d49f69-gcxtn,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-1,deploy-undeploy-test-1-75b666568c-zvh9m,0.0,0.0,2000.0,0.0,0.0
deploy-undeploy-test-15,deploy-undeploy-test-15-6d9c78ffb4-22pkw,0.0,0.0,3000.0,0.0,2000.0
deploy-undeploy-test-63,deploy-undeploy-test-63-68489ddb9f-dsnqb,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-87,deploy-undeploy-test-87-65db887c4f-f646x,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-52,deploy-undeploy-test-52-6d8cc587f9-cn682,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-54,deploy-undeploy-test-54-755fc7946f-s55df,1000.0,0.0,2000.0,0.0,2000.0
deploy-undeploy-test-70,deploy-undeploy-test-70-6fc55499c5-gwd6j,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-76,deploy-undeploy-test-76-699dddfb6f-85c6n,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-100,deploy-undeploy-test-100-f65d49475-gm9bx,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-16,deploy-undeploy-test-16-67b974b879-qnkrw,0.0,0.0,1000.0,0.0,0.0
deploy-undeploy-test-2,deploy-undeploy-test-2-59f845d58d-pz5s6,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-48,deploy-undeploy-test-48-58f8779474-hgvc2,1000.0,0.0,1000.0,0.0,2000.0
deploy-undeploy-test-85,deploy-undeploy-test-85-74f96d5dcf-ksb79,0.0,0.0,2000.0,0.0,0.0
deploy-undeploy-test-88,deploy-undeploy-test-88-778b46b86b-bc2k9,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-92,deploy-undeploy-test-92-6b6b44779f-xts8f,0.0,0.0,3000.0,0.0,2000.0
deploy-undeploy-test-98,deploy-undeploy-test-98-757f696697-xfnnk,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-19,deploy-undeploy-test-19-95c8c8f5b-w9ksb,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-24,deploy-undeploy-test-24-6494fc5c56-6xjbw,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-46,deploy-undeploy-test-46-7857dbc84d-jssxs,0.0,0.0,2000.0,0.0,0.0
deploy-undeploy-test-61,deploy-undeploy-test-61-7b666b98fc-dg882,0.0,0.0,1000.0,0.0,0.0
deploy-undeploy-test-42,deploy-undeploy-test-42-75cc69d58d-x5nrm,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-5,deploy-undeploy-test-5-7dcccfb6bc-x7hnk,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-56,deploy-undeploy-test-56-5d7987467-542pz,0.0,0.0,3000.0,0.0,2000.0
deploy-undeploy-test-93,deploy-undeploy-test-93-c989864cd-lj4cs,1000.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-10,deploy-undeploy-test-10-d656d4f9c-9wfkt,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-22,deploy-undeploy-test-22-6b8d4f7898-gzzxs,0.0,0.0,2000.0,0.0,2000.0
deploy-undeploy-test-29,deploy-undeploy-test-29-6d5fd994d9-8cnw2,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-31,deploy-undeploy-test-31-cbbdd76b6-hzzfr,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-95,deploy-undeploy-test-95-7f6d6d749b-x2kcb,0.0,0.0,2000.0,0.0,2000.0
deploy-undeploy-test-82,deploy-undeploy-test-82-8666956c56-9s6jj,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-9,deploy-undeploy-test-9-6d4bbb679f-fmz5r,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-51,deploy-undeploy-test-51-785b5788b8-mgv9t,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-6,deploy-undeploy-test-6-7d564b5964-p6bpt,1000.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-69,deploy-undeploy-test-69-c9d9c88b9-wdcjj,0.0,0.0,1000.0,0.0,2000.0
deploy-undeploy-test-80,deploy-undeploy-test-80-6c85b747db-d8xdp,0.0,1000.0,1000.0,0.0,1000.0
deploy-undeploy-test-64,deploy-undeploy-test-64-7db66c99b8-h8q6r,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-65,deploy-undeploy-test-65-75bdd8787c-nn974,0.0,0.0,1000.0,0.0,2000.0
deploy-undeploy-test-72,deploy-undeploy-test-72-59c888649c-lh475,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-75,deploy-undeploy-test-75-765b4c684b-jscc7,0.0,0.0,3000.0,0.0,2000.0
deploy-undeploy-test-18,deploy-undeploy-test-18-85c6ddfdb5-2s5nn,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-36,deploy-undeploy-test-36-84bb59c6f-8r2gm,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-43,deploy-undeploy-test-43-67cd9b54f7-j5ls8,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-44,deploy-undeploy-test-44-847cff9cc4-sjgbk,1000.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-89,deploy-undeploy-test-89-85bb859cdc-w5vnr,0.0,0.0,2000.0,0.0,2000.0
deploy-undeploy-test-79,deploy-undeploy-test-79-5757fcb9d-p4796,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-91,deploy-undeploy-test-91-d68bf8c68-s676q,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-34,deploy-undeploy-test-34-55765bd7f9-fgrng,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-47,deploy-undeploy-test-47-6ff6b88b9-trlbh,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-67,deploy-undeploy-test-67-59db96dfbc-7bgc9,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-77,deploy-undeploy-test-77-dc5bf9c4d-gtlks,0.0,0.0,1000.0,0.0,2000.0
deploy-undeploy-test-73,deploy-undeploy-test-73-784f6ff8fb-nshht,0.0,0.0,1000.0,0.0,2000.0
deploy-undeploy-test-74,deploy-undeploy-test-74-7865c5764c-qnzdv,0.0,0.0,2000.0,0.0,0.0
deploy-undeploy-test-99,deploy-undeploy-test-99-589649d776-q7xbd,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-33,deploy-undeploy-test-33-77c9fcfb96-79rtl,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-39,deploy-undeploy-test-39-58c888cdf8-8q59k,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-45,deploy-undeploy-test-45-5c4954dc59-p65zl,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-50,deploy-undeploy-test-50-cc7b5845c-l22qd,1000.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-49,deploy-undeploy-test-49-7d8d596d99-sndhn,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-62,deploy-undeploy-test-62-79bc4fc886-szqw6,0.0,0.0,1000.0,0.0,1000.0
deploy-undeploy-test-78,deploy-undeploy-test-78-5574cfc895-ltjqd,0.0,0.0,3000.0,0.0,0.0
deploy-undeploy-test-12,deploy-undeploy-test-12-5c7455f56c-k2zn6,0.0,0.0,1000.0,0.0,0.0
deploy-undeploy-test-13,deploy-undeploy-test-13-5c446dcff4-pqbb2,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-35,deploy-undeploy-test-35-57ddc8846b-t8b5c,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-4,deploy-undeploy-test-4-749c84bf4b-cz4dc,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-96,deploy-undeploy-test-96-5c555b44c9-dpq9c,0.0,0.0,3000.0,0.0,0.0
deploy-undeploy-test-26,deploy-undeploy-test-26-b9777c69d-44lzl,0.0,0.0,2000.0,0.0,1000.0
deploy-undeploy-test-40,deploy-undeploy-test-40-df595b56b-sksjb,0.0,0.0,3000.0,0.0,1000.0
deploy-undeploy-test-55,deploy-undeploy-test-55-6ddf6ccb96-dnpvd,0.0,0.0,1000.0,0.0,2000.0
deploy-undeploy-test-57,deploy-undeploy-test-57-845769b64b-mgcjp,1000.0,0.0,2000.0,0.0,0.0
