framework,namespace,pod,container,type,value
cluster2,kube-system,kube-multus-ds-jrd2q,POD,transmit_packets,65.55548164788246
cluster2,kube-system,kube-multus-ds-p5s68,POD,received_bytes,30642.221735860745
cluster2,kube-system,kube-multus-ds-p5s68,POD,received_packets,29.70838082486912
cluster2,kube-system,kube-multus-ds-p5s68,POD,transmit_bytes,51788.376832461276
cluster2,kube-system,kube-multus-ds-p5s68,POD,transmit_packets,32.229080935745124
cluster2,kube-system,kube-proxy-9mjkf,POD,received_bytes,31117.594959855447
cluster2,kube-system,kube-proxy-9mjkf,POD,received_packets,30.124379923505327
cluster2,kube-system,kube-proxy-9mjkf,POD,transmit_bytes,52519.123372000344
cluster2,kube-system,kube-proxy-9mjkf,POD,transmit_packets,32.66261180372001
cluster2,kube-system,kube-proxy-kx8bj,POD,received_bytes,60703.34739166585
cluster2,kube-system,kube-proxy-kx8bj,POD,received_packets,65.34282071348939
cluster2,kube-system,kube-proxy-kx8bj,POD,transmit_bytes,43874.4400427554
cluster2,kube-system,kube-proxy-kx8bj,POD,transmit_packets,64.62031542352905
cluster2,kube-system,kube-proxy-wtdbt,POD,received_bytes,4139.0688208640995
cluster2,kube-system,kube-proxy-wtdbt,POD,received_packets,28.27991185211637
cluster2,kube-system,kube-proxy-wtdbt,POD,transmit_bytes,34576.835713234854
cluster2,kube-system,kube-proxy-wtdbt,POD,transmit_packets,28.214398927295292
cluster2,kube-system,kube-scheduler-kubernetes-2-1,POD,received_bytes,4112.590739348915
cluster2,kube-system,kube-scheduler-kubernetes-2-1,POD,received_packets,28.20001684177981
cluster2,kube-system,kube-scheduler-kubernetes-2-1,POD,transmit_bytes,34813.93756238167
cluster2,kube-system,kube-scheduler-kubernetes-2-1,POD,transmit_packets,28.118257415958606
cluster2,kube-system,metrics-server-69fb86cf66-cr8kn,POD,received_bytes,58907.849357903004
cluster2,kube-system,metrics-server-69fb86cf66-cr8kn,POD,received_packets,63.26347044057004
cluster2,kube-system,metrics-server-69fb86cf66-cr8kn,POD,transmit_bytes,42467.999804137515
cluster2,kube-system,metrics-server-69fb86cf66-cr8kn,POD,transmit_packets,62.49956243996348
cluster2,oakestra,overhead.test.client.test.0-86cf678ccd-2tqmx,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.client.test.0-86cf678ccd-2tqmx,POD,received_packets,0.0
cluster2,oakestra,overhead.test.client.test.0-86cf678ccd-2tqmx,POD,transmit_bytes,0.08507805383044843
cluster2,oakestra,overhead.test.client.test.0-86cf678ccd-2tqmx,POD,transmit_packets,0.0012154007690064028
cluster2,oakestra,overhead.test.client.test.1-69b788f99f-75lv4,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.client.test.1-69b788f99f-75lv4,POD,received_packets,0.0
cluster2,oakestra,overhead.test.client.test.1-69b788f99f-75lv4,POD,transmit_bytes,0.15916040077001783
cluster2,oakestra,overhead.test.client.test.1-69b788f99f-75lv4,POD,transmit_packets,0.0022737200110002514
cluster2,oakestra,overhead.test.client.test.2-7bcc7696b8-zzb8r,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.client.test.2-7bcc7696b8-zzb8r,POD,received_packets,0.0
cluster2,oakestra,overhead.test.client.test.2-7bcc7696b8-zzb8r,POD,transmit_bytes,0.1537598603956586
cluster2,oakestra,overhead.test.client.test.2-7bcc7696b8-zzb8r,POD,transmit_packets,0.0021965694342236885
cluster2,oakestra,overhead.test.overhead.test.0-6fc9d64c9b-b4gqw,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.overhead.test.0-6fc9d64c9b-b4gqw,POD,received_packets,0.0
cluster2,oakestra,overhead.test.overhead.test.0-6fc9d64c9b-b4gqw,POD,transmit_bytes,0.0
cluster2,oakestra,overhead.test.overhead.test.0-6fc9d64c9b-b4gqw,POD,transmit_packets,0.0
cluster2,oakestra,overhead.test.overhead.test.1-7848cd966c-h8wlw,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.overhead.test.1-7848cd966c-h8wlw,POD,received_packets,0.0
cluster2,oakestra,overhead.test.overhead.test.1-7848cd966c-h8wlw,POD,transmit_bytes,0.08101795589382481
cluster2,oakestra,overhead.test.overhead.test.1-7848cd966c-h8wlw,POD,transmit_packets,0.0011573993699117797
cluster2,oakestra,overhead.test.overhead.test.2-5976c7d58b-pf2sn,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.overhead.test.2-5976c7d58b-pf2sn,POD,received_packets,0.0
cluster2,oakestra,overhead.test.overhead.test.2-5976c7d58b-pf2sn,POD,transmit_bytes,0.007235624493829304
cluster2,oakestra,overhead.test.overhead.test.2-5976c7d58b-pf2sn,POD,transmit_packets,0.00010336606419756126
cluster2,oakestra,overhead.test.overhead.test.3-7b46d7c96f-wbgd6,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.overhead.test.3-7b46d7c96f-wbgd6,POD,received_packets,0.0
cluster2,oakestra,overhead.test.overhead.test.3-7b46d7c96f-wbgd6,POD,transmit_bytes,0.0
cluster2,oakestra,overhead.test.overhead.test.3-7b46d7c96f-wbgd6,POD,transmit_packets,0.0
cluster2,oakestra,overhead.test.overhead.test.4-d6b5dc89b-6w5f7,POD,received_bytes,0.0
cluster2,oakestra,overhead.test.overhead.test.4-d6b5dc89b-6w5f7,POD,received_packets,0.0
cluster2,oakestra,overhead.test.overhead.test.4-d6b5dc89b-6w5f7,POD,transmit_bytes,0.0707341969811617
cluster2,oakestra,overhead.test.overhead.test.4-d6b5dc89b-6w5f7,POD,transmit_packets,0.0010104885283023072
cluster2,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-8r5dx,POD,received_bytes,1098.2972695425722
cluster2,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-8r5dx,POD,received_packets,3.4403177580070903
cluster2,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-8r5dx,POD,transmit_bytes,671.1910043382189
cluster2,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-8r5dx,POD,transmit_packets,3.302889324530208
cluster2,oakestra-system,cluster-netmanager-7c99cd659b-4p5w4,POD,received_bytes,160.40725679326252
cluster2,oakestra-system,cluster-netmanager-7c99cd659b-4p5w4,POD,received_packets,0.6178983406624244
cluster2,oakestra-system,cluster-netmanager-7c99cd659b-4p5w4,POD,transmit_bytes,77.6164863110858
cluster2,oakestra-system,cluster-netmanager-7c99cd659b-4p5w4,POD,transmit_packets,1.0014501571045586
cluster2,oakestra-system,mongo-5759468d74-wq286,POD,received_bytes,51.833220223543655
cluster2,oakestra-system,mongo-5759468d74-wq286,POD,received_packets,0.61763164323792
cluster2,oakestra-system,mongo-5759468d74-wq286,POD,transmit_bytes,146.74265155640447
cluster2,oakestra-system,mongo-5759468d74-wq286,POD,transmit_packets,0.42968558802850837
cluster2,oakestra-system,mosquitto-559ccc5d46-n2szm,POD,received_bytes,45.31153570404439
cluster2,oakestra-system,mosquitto-559ccc5d46-n2szm,POD,received_packets,0.6783219991783415
cluster2,oakestra-system,mosquitto-559ccc5d46-n2szm,POD,transmit_bytes,27.46937235277726
cluster2,oakestra-system,mosquitto-559ccc5d46-n2szm,POD,transmit_packets,0.4079401296381299
cluster2,oakestra-system,node-netmanager-h5p2x,POD,received_bytes,59131.610654859476
cluster2,oakestra-system,node-netmanager-h5p2x,POD,received_packets,65.27211114163111
cluster2,oakestra-system,node-netmanager-h5p2x,POD,transmit_bytes,42959.786725179416
cluster2,oakestra-system,node-netmanager-h5p2x,POD,transmit_packets,64.68348853196525
cluster2,oakestra-system,node-netmanager-kgf4p,POD,received_bytes,4114.286553820353
cluster2,oakestra-system,node-netmanager-kgf4p,POD,received_packets,28.120534056046196
cluster2,oakestra-system,node-netmanager-kgf4p,POD,transmit_bytes,35535.833295643315
cluster2,oakestra-system,node-netmanager-kgf4p,POD,transmit_packets,28.079374803264642
cluster2,oakestra-system,node-netmanager-mflw7,POD,received_bytes,31110.842782650056
cluster2,oakestra-system,node-netmanager-mflw7,POD,received_packets,30.267060277098526
cluster2,oakestra-system,node-netmanager-mflw7,POD,transmit_bytes,52649.07982872622
cluster2,oakestra-system,node-netmanager-mflw7,POD,transmit_packets,32.83701617216004
cluster2,oakestra-system,oakestra-agent-5fc9c56759-9wj9w,POD,received_bytes,6969.097742390987
cluster2,oakestra-system,oakestra-agent-5fc9c56759-9wj9w,POD,received_packets,3.885156709870214
cluster2,oakestra-system,oakestra-agent-5fc9c56759-9wj9w,POD,transmit_bytes,534.4909610484386
cluster2,oakestra-system,oakestra-agent-5fc9c56759-9wj9w,POD,transmit_packets,4.27979338080818
