DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-undeploy-test-75,deploy-undeploy-test-75-765b4c684b-6zr7d,2024-05-18T12:01:33+02:00,2024-05-18 12:01:46 +0200 CEST,2024-05-18 12:01:46 +0200 CEST,2024-05-18 12:01:48 +0200 CEST,2024-05-18 12:01:48 +0200 CEST,2024-05-18 12:01:48 +0200 CEST,2024-05-18T12:03:28+02:00,2024-05-18T12:03:28+02:00
deploy-undeploy-test-19,deploy-undeploy-test-19-95c8c8f5b-dmxxp,2024-05-18T12:01:08+02:00,2024-05-18 12:01:08 +0200 CEST,2024-05-18 12:01:08 +0200 CEST,2024-05-18 12:01:10 +0200 CEST,2024-05-18 12:01:10 +0200 CEST,2024-05-18 12:01:10 +0200 CEST,2024-05-18T12:02:25+02:00,2024-05-18T12:02:25+02:00
deploy-undeploy-test-25,deploy-undeploy-test-25-7c4785d9b5-pmj5j,2024-05-18T12:01:10+02:00,2024-05-18 12:01:12 +0200 CEST,2024-05-18 12:01:12 +0200 CEST,2024-05-18 12:01:14 +0200 CEST,2024-05-18 12:01:14 +0200 CEST,2024-05-18 12:01:14 +0200 CEST,2024-05-18T12:02:31+02:00,2024-05-18T12:02:32+02:00
deploy-undeploy-test-28,deploy-undeploy-test-28-798cd97544-php62,2024-05-18T12:01:11+02:00,2024-05-18 12:01:14 +0200 CEST,2024-05-18 12:01:14 +0200 CEST,2024-05-18 12:01:16 +0200 CEST,2024-05-18 12:01:16 +0200 CEST,2024-05-18 12:01:16 +0200 CEST,2024-05-18T12:02:33+02:00,2024-05-18T12:02:34+02:00
deploy-undeploy-test-50,deploy-undeploy-test-50-cc7b5845c-twwf4,2024-05-18T12:01:20+02:00,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:31 +0200 CEST,2024-05-18 12:01:31 +0200 CEST,2024-05-18 12:01:31 +0200 CEST,2024-05-18T12:03:00+02:00,2024-05-18T12:03:00+02:00
deploy-undeploy-test-64,deploy-undeploy-test-64-7db66c99b8-zhpvf,2024-05-18T12:01:27+02:00,2024-05-18 12:01:39 +0200 CEST,2024-05-18 12:01:39 +0200 CEST,2024-05-18 12:01:40 +0200 CEST,2024-05-18 12:01:40 +0200 CEST,2024-05-18 12:01:40 +0200 CEST,2024-05-18T12:03:16+02:00,2024-05-18T12:03:16+02:00
deploy-undeploy-test-7,deploy-undeploy-test-7-dc5b5f8c7-7jf5c,2024-05-18T12:01:30+02:00,2024-05-18 12:01:42 +0200 CEST,2024-05-18 12:01:42 +0200 CEST,2024-05-18 12:01:44 +0200 CEST,2024-05-18 12:01:44 +0200 CEST,2024-05-18 12:01:44 +0200 CEST,2024-05-18T12:03:23+02:00,2024-05-18T12:03:23+02:00
deploy-undeploy-test-1,deploy-undeploy-test-1-75b666568c-jjjrg,2024-05-18T12:01:02+02:00,2024-05-18 12:01:02 +0200 CEST,2024-05-18 12:01:02 +0200 CEST,2024-05-18 12:01:04 +0200 CEST,2024-05-18 12:01:04 +0200 CEST,2024-05-18 12:01:04 +0200 CEST,2024-05-18T12:02:19+02:00,2024-05-18T12:02:20+02:00
deploy-undeploy-test-15,deploy-undeploy-test-15-6d9c78ffb4-hjbmx,2024-05-18T12:01:06+02:00,2024-05-18 12:01:06 +0200 CEST,2024-05-18 12:01:06 +0200 CEST,2024-05-18 12:01:07 +0200 CEST,2024-05-18 12:01:07 +0200 CEST,2024-05-18 12:01:07 +0200 CEST,2024-05-18T12:02:22+02:00,2024-05-18T12:02:23+02:00
deploy-undeploy-test-42,deploy-undeploy-test-42-75cc69d58d-m4qng,2024-05-18T12:01:17+02:00,2024-05-18 12:01:24 +0200 CEST,2024-05-18 12:01:24 +0200 CEST,2024-05-18 12:01:26 +0200 CEST,2024-05-18 12:01:26 +0200 CEST,2024-05-18 12:01:26 +0200 CEST,2024-05-18T12:02:51+02:00,2024-05-18T12:02:51+02:00
