framework,namespace,pod,container,type,network_type,value
oakestra,kube-system,calico-node-ms975,POD,transmit_packets,oakestra,37.99716162019657
oakestra,kube-system,coredns-76f75df574-8246r,POD,received_bytes,kubernetes,102.8610461634031
oakestra,kube-system,coredns-76f75df574-8246r,POD,received_bytes,oakestra,100.02949534051358
oakestra,kube-system,coredns-76f75df574-8246r,POD,received_packets,kubernetes,1.1132224875574102
oakestra,kube-system,coredns-76f75df574-8246r,POD,received_packets,oakestra,1.0221237779623575
oakestra,kube-system,coredns-76f75df574-8246r,POD,transmit_bytes,kubernetes,94.37523967202146
oakestra,kube-system,coredns-76f75df574-8246r,POD,transmit_bytes,oakestra,89.24837804344502
oakestra,kube-system,coredns-76f75df574-8246r,POD,transmit_packets,kubernetes,0.9902396121257309
oakestra,kube-system,coredns-76f75df574-8246r,POD,transmit_packets,oakestra,0.9404859009635156
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,received_bytes,kubernetes,99.39257642700511
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,received_bytes,oakestra,106.32185526621645
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,received_packets,kubernetes,1.0732547821043357
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,received_packets,oakestra,1.0872234105277616
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,transmit_bytes,kubernetes,92.50590551252056
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,transmit_bytes,oakestra,92.63624478540612
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,transmit_packets,kubernetes,0.9722309216190871
oakestra,kube-system,coredns-76f75df574-t7xgq,POD,transmit_packets,oakestra,0.970453308634251
oakestra,kube-system,etcd-kubernetes-1,POD,received_bytes,kubernetes,7347.712636860807
oakestra,kube-system,etcd-kubernetes-1,POD,received_bytes,oakestra,6178.602639950835
oakestra,kube-system,etcd-kubernetes-1,POD,received_packets,kubernetes,41.91809320234596
oakestra,kube-system,etcd-kubernetes-1,POD,received_packets,oakestra,38.967696030975716
oakestra,kube-system,etcd-kubernetes-1,POD,transmit_bytes,kubernetes,47932.627885891656
oakestra,kube-system,etcd-kubernetes-1,POD,transmit_bytes,oakestra,45852.12648735714
oakestra,kube-system,etcd-kubernetes-1,POD,transmit_packets,kubernetes,40.81862387094222
oakestra,kube-system,etcd-kubernetes-1,POD,transmit_packets,oakestra,38.18329582712047
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,received_bytes,kubernetes,7591.698365646621
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,received_bytes,oakestra,5939.668827768944
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,received_packets,kubernetes,41.15604745596045
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,received_packets,oakestra,38.449358282330124
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,transmit_bytes,kubernetes,46578.72326633029
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,transmit_bytes,oakestra,43886.422806702474
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,transmit_packets,kubernetes,40.23576563010319
oakestra,kube-system,kube-apiserver-kubernetes-1,POD,transmit_packets,oakestra,37.587916769070205
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,received_bytes,kubernetes,6941.569652792168
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,received_bytes,oakestra,6507.0215477546035
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,received_packets,kubernetes,39.472976518394
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,received_packets,oakestra,41.374014129730774
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_bytes,kubernetes,45548.33989963118
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_bytes,oakestra,48167.012476890144
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_packets,kubernetes,38.373833150193576
oakestra,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_packets,oakestra,40.64033151220779
oakestra,kube-system,kube-multus-ds-6mfb4,POD,received_bytes,kubernetes,466386.33001182735
oakestra,kube-system,kube-multus-ds-6mfb4,POD,received_bytes,oakestra,3916.9277390781485
oakestra,kube-system,kube-multus-ds-6mfb4,POD,received_packets,kubernetes,6951.232712820762
oakestra,kube-system,kube-multus-ds-6mfb4,POD,received_packets,oakestra,22.805306815585315
oakestra,kube-system,kube-multus-ds-6mfb4,POD,transmit_bytes,kubernetes,481958.86143645394
oakestra,kube-system,kube-multus-ds-6mfb4,POD,transmit_bytes,oakestra,5301.211761300233
oakestra,kube-system,kube-multus-ds-6mfb4,POD,transmit_packets,kubernetes,6951.099380881485
oakestra,kube-system,kube-multus-ds-6mfb4,POD,transmit_packets,oakestra,22.406312153395135
oakestra,kube-system,kube-multus-ds-bnpmb,POD,received_bytes,kubernetes,512545.8040606785
oakestra,kube-system,kube-multus-ds-bnpmb,POD,received_bytes,oakestra,37585.69842031815
oakestra,kube-system,kube-multus-ds-bnpmb,POD,received_packets,kubernetes,7179.516872912412
oakestra,kube-system,kube-multus-ds-bnpmb,POD,received_packets,oakestra,24.175464629812083
oakestra,kube-system,kube-multus-ds-bnpmb,POD,transmit_bytes,kubernetes,557655.3295585008
oakestra,kube-system,kube-multus-ds-bnpmb,POD,transmit_bytes,oakestra,63807.67224273952
oakestra,kube-system,kube-multus-ds-bnpmb,POD,transmit_packets,kubernetes,7183.209764300217
oakestra,kube-system,kube-multus-ds-bnpmb,POD,transmit_packets,oakestra,26.610954423042262
oakestra,kube-system,kube-multus-ds-fps6l,POD,received_bytes,kubernetes,561699.9951913563
oakestra,kube-system,kube-multus-ds-fps6l,POD,received_bytes,oakestra,83299.02853602235
oakestra,kube-system,kube-multus-ds-fps6l,POD,received_packets,kubernetes,7189.065513037226
oakestra,kube-system,kube-multus-ds-fps6l,POD,received_packets,oakestra,42.16472041056371
oakestra,kube-system,kube-multus-ds-fps6l,POD,transmit_bytes,kubernetes,550668.7565982708
oakestra,kube-system,kube-multus-ds-fps6l,POD,transmit_bytes,oakestra,56074.28155192037
oakestra,kube-system,kube-multus-ds-fps6l,POD,transmit_packets,kubernetes,7187.164578294366
oakestra,kube-system,kube-multus-ds-fps6l,POD,transmit_packets,oakestra,40.104777267983025
oakestra,kube-system,kube-multus-ds-gr6z2,POD,received_bytes,kubernetes,480221.056366526
oakestra,kube-system,kube-multus-ds-gr6z2,POD,received_bytes,oakestra,17343.062032056583
oakestra,kube-system,kube-multus-ds-gr6z2,POD,received_packets,kubernetes,6961.813838518669
oakestra,kube-system,kube-multus-ds-gr6z2,POD,received_packets,oakestra,29.247796406450707
oakestra,kube-system,kube-multus-ds-gr6z2,POD,transmit_bytes,kubernetes,496586.13575190475
oakestra,kube-system,kube-multus-ds-gr6z2,POD,transmit_bytes,oakestra,18977.96894918489
oakestra,kube-system,kube-multus-ds-gr6z2,POD,transmit_packets,kubernetes,6962.294276619216
oakestra,kube-system,kube-multus-ds-gr6z2,POD,transmit_packets,oakestra,29.995750986685824
oakestra,kube-system,kube-multus-ds-kh8hj,POD,received_bytes,kubernetes,484390.03299609193
oakestra,kube-system,kube-multus-ds-kh8hj,POD,received_bytes,oakestra,13040.754652248599
oakestra,kube-system,kube-multus-ds-kh8hj,POD,received_packets,kubernetes,7048.580898019223
oakestra,kube-system,kube-multus-ds-kh8hj,POD,received_packets,oakestra,24.075812929981115
oakestra,kube-system,kube-multus-ds-kh8hj,POD,transmit_bytes,kubernetes,500155.101593808
oakestra,kube-system,kube-multus-ds-kh8hj,POD,transmit_bytes,oakestra,14575.819966015793
oakestra,kube-system,kube-multus-ds-kh8hj,POD,transmit_packets,kubernetes,7049.259269269573
oakestra,kube-system,kube-multus-ds-kh8hj,POD,transmit_packets,oakestra,24.87948190070156
oakestra,kube-system,kube-multus-ds-mvqps,POD,received_bytes,kubernetes,6881.024002206056
oakestra,kube-system,kube-multus-ds-mvqps,POD,received_bytes,oakestra,6205.654282466422
oakestra,kube-system,kube-multus-ds-mvqps,POD,received_packets,kubernetes,39.240372608276076
oakestra,kube-system,kube-multus-ds-mvqps,POD,received_packets,oakestra,39.84324299732719
oakestra,kube-system,kube-multus-ds-mvqps,POD,transmit_bytes,kubernetes,45667.1270121285
oakestra,kube-system,kube-multus-ds-mvqps,POD,transmit_bytes,oakestra,47050.7028614105
oakestra,kube-system,kube-multus-ds-mvqps,POD,transmit_packets,kubernetes,38.26547149919906
oakestra,kube-system,kube-multus-ds-mvqps,POD,transmit_packets,oakestra,39.03571158608453
oakestra,kube-system,kube-proxy-4wg6l,POD,received_bytes,kubernetes,464520.8131385492
oakestra,kube-system,kube-proxy-4wg6l,POD,received_bytes,oakestra,15362.29569854185
oakestra,kube-system,kube-proxy-4wg6l,POD,received_packets,kubernetes,6741.747534364092
oakestra,kube-system,kube-proxy-4wg6l,POD,received_packets,oakestra,25.276641324446135
oakestra,kube-system,kube-proxy-4wg6l,POD,transmit_bytes,kubernetes,479576.66053984413
oakestra,kube-system,kube-proxy-4wg6l,POD,transmit_bytes,oakestra,16793.290623296896
oakestra,kube-system,kube-proxy-4wg6l,POD,transmit_packets,kubernetes,6742.549247660519
oakestra,kube-system,kube-proxy-4wg6l,POD,transmit_packets,oakestra,25.9408647192177
oakestra,kube-system,kube-proxy-9c8k8,POD,received_bytes,kubernetes,507578.0066362478
oakestra,kube-system,kube-proxy-9c8k8,POD,received_bytes,oakestra,37098.746411320644
oakestra,kube-system,kube-proxy-9c8k8,POD,received_packets,kubernetes,7111.847698414428
oakestra,kube-system,kube-proxy-9c8k8,POD,received_packets,oakestra,24.379797577238392
oakestra,kube-system,kube-proxy-9c8k8,POD,transmit_bytes,kubernetes,552108.8957810836
oakestra,kube-system,kube-proxy-9c8k8,POD,transmit_bytes,oakestra,60617.32669494942
oakestra,kube-system,kube-proxy-9c8k8,POD,transmit_packets,kubernetes,7115.44309860466
oakestra,kube-system,kube-proxy-9c8k8,POD,transmit_packets,oakestra,26.2824165791012
oakestra,kube-system,kube-proxy-c52kf,POD,received_bytes,kubernetes,469731.47916469927
oakestra,kube-system,kube-proxy-c52kf,POD,received_bytes,oakestra,4115.915232248492
oakestra,kube-system,kube-proxy-c52kf,POD,received_packets,kubernetes,7001.492296254198
oakestra,kube-system,kube-proxy-c52kf,POD,received_packets,oakestra,21.985475029182428
oakestra,kube-system,kube-proxy-c52kf,POD,transmit_bytes,kubernetes,485521.5935224823
oakestra,kube-system,kube-proxy-c52kf,POD,transmit_bytes,oakestra,5387.632634233119
oakestra,kube-system,kube-proxy-c52kf,POD,transmit_packets,kubernetes,7001.382600172757
oakestra,kube-system,kube-proxy-c52kf,POD,transmit_packets,oakestra,21.53680433566753
oakestra,kube-system,kube-proxy-gc9l9,POD,received_bytes,kubernetes,475949.37161368487
oakestra,kube-system,kube-proxy-gc9l9,POD,received_bytes,oakestra,17660.654014377335
oakestra,kube-system,kube-proxy-gc9l9,POD,received_packets,kubernetes,6896.325069099609
oakestra,kube-system,kube-proxy-gc9l9,POD,received_packets,oakestra,29.691532406289625
oakestra,kube-system,kube-proxy-gc9l9,POD,transmit_bytes,kubernetes,492203.305162332
oakestra,kube-system,kube-proxy-gc9l9,POD,transmit_bytes,oakestra,19403.781292331678
oakestra,kube-system,kube-proxy-gc9l9,POD,transmit_packets,kubernetes,6896.788997180447
oakestra,kube-system,kube-proxy-gc9l9,POD,transmit_packets,oakestra,30.461120433968645
oakestra,kube-system,kube-proxy-gv6wv,POD,received_bytes,kubernetes,536788.4204301874
oakestra,kube-system,kube-proxy-gv6wv,POD,received_bytes,oakestra,83436.28878311168
oakestra,kube-system,kube-proxy-gv6wv,POD,received_packets,kubernetes,6841.322988963191
oakestra,kube-system,kube-proxy-gv6wv,POD,received_packets,oakestra,42.032900797473474
oakestra,kube-system,kube-proxy-gv6wv,POD,transmit_bytes,kubernetes,525398.0307730348
oakestra,kube-system,kube-proxy-gv6wv,POD,transmit_bytes,oakestra,56138.560131519276
oakestra,kube-system,kube-proxy-gv6wv,POD,transmit_packets,kubernetes,6839.223358086417
oakestra,kube-system,kube-proxy-gv6wv,POD,transmit_packets,oakestra,39.97325131400574
oakestra,kube-system,kube-proxy-wwqzp,POD,received_bytes,kubernetes,7604.590740151274
oakestra,kube-system,kube-proxy-wwqzp,POD,received_bytes,oakestra,6503.575712821982
oakestra,kube-system,kube-proxy-wwqzp,POD,received_packets,kubernetes,40.54142267048115
oakestra,kube-system,kube-proxy-wwqzp,POD,received_packets,oakestra,41.65240749039845
oakestra,kube-system,kube-proxy-wwqzp,POD,transmit_bytes,kubernetes,45336.69003965982
oakestra,kube-system,kube-proxy-wwqzp,POD,transmit_bytes,oakestra,48902.758871110906
oakestra,kube-system,kube-proxy-wwqzp,POD,transmit_packets,kubernetes,39.5694167539963
oakestra,kube-system,kube-proxy-wwqzp,POD,transmit_packets,oakestra,40.91112974551797
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,kubernetes,7522.359109519541
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,oakestra,6179.859631727687
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,kubernetes,41.780868824198784
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,oakestra,40.03148609151845
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,kubernetes,47281.809464508704
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,oakestra,45555.343410988375
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,kubernetes,40.763985530804725
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,oakestra,39.27529978395449
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,received_bytes,kubernetes,538282.6060777926
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,received_bytes,oakestra,83219.675704337
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,received_packets,kubernetes,6861.453375430814
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,received_packets,oakestra,41.95525286677221
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,transmit_bytes,kubernetes,526934.7143720874
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,transmit_bytes,oakestra,55868.545805500406
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,transmit_packets,kubernetes,6859.183920876433
oakestra,kube-system,metrics-server-69fb86cf66-smlbp,POD,transmit_packets,oakestra,39.86224951386588
oakestra,oakestra,overhead.test.client.test.0-5ff4b98847-hkdsf,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.0-5ff4b98847-hkdsf,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.0-5ff4b98847-hkdsf,POD,transmit_bytes,oakestra,0.13291360737496236
oakestra,oakestra,overhead.test.client.test.0-5ff4b98847-hkdsf,POD,transmit_packets,oakestra,0.0018987658196423177
oakestra,oakestra,overhead.test.client.test.1-6d5df9b6b-5lvg5,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.1-6d5df9b6b-5lvg5,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.1-6d5df9b6b-5lvg5,POD,transmit_bytes,oakestra,0.08615104102426237
oakestra,oakestra,overhead.test.client.test.1-6d5df9b6b-5lvg5,POD,transmit_packets,oakestra,0.0012307291574894608
oakestra,oakestra,overhead.test.client.test.10-7b8c6f874c-55kjz,POD,received_bytes,kubernetes,43490.084224346676
oakestra,oakestra,overhead.test.client.test.10-7b8c6f874c-55kjz,POD,received_packets,kubernetes,646.7151428411967
oakestra,oakestra,overhead.test.client.test.10-7b8c6f874c-55kjz,POD,transmit_bytes,kubernetes,45745.09492107729
oakestra,oakestra,overhead.test.client.test.10-7b8c6f874c-55kjz,POD,transmit_packets,kubernetes,681.4656823290273
oakestra,oakestra,overhead.test.client.test.11-84b6676794-vq8ks,POD,received_bytes,kubernetes,44682.616607962875
oakestra,oakestra,overhead.test.client.test.11-84b6676794-vq8ks,POD,received_packets,kubernetes,664.6628876185896
oakestra,oakestra,overhead.test.client.test.11-84b6676794-vq8ks,POD,transmit_bytes,kubernetes,46709.6564642431
oakestra,oakestra,overhead.test.client.test.11-84b6676794-vq8ks,POD,transmit_packets,kubernetes,695.961500146948
oakestra,oakestra,overhead.test.client.test.12-6ccc766d69-9pjbd,POD,received_bytes,kubernetes,45657.4674104255
oakestra,oakestra,overhead.test.client.test.12-6ccc766d69-9pjbd,POD,received_packets,kubernetes,679.2008169733476
oakestra,oakestra,overhead.test.client.test.12-6ccc766d69-9pjbd,POD,transmit_bytes,kubernetes,47042.08876823273
oakestra,oakestra,overhead.test.client.test.12-6ccc766d69-9pjbd,POD,transmit_packets,kubernetes,700.7788667499576
oakestra,oakestra,overhead.test.client.test.13-557d7856bd-cjrrx,POD,received_bytes,kubernetes,46588.131241718715
oakestra,oakestra,overhead.test.client.test.13-557d7856bd-cjrrx,POD,received_packets,kubernetes,693.0991959035155
oakestra,oakestra,overhead.test.client.test.13-557d7856bd-cjrrx,POD,transmit_bytes,kubernetes,48096.231312727876
oakestra,oakestra,overhead.test.client.test.13-557d7856bd-cjrrx,POD,transmit_packets,kubernetes,716.5507691319332
oakestra,oakestra,overhead.test.client.test.14-7746c8ff5-rglrh,POD,received_bytes,kubernetes,45604.10002878812
oakestra,oakestra,overhead.test.client.test.14-7746c8ff5-rglrh,POD,received_packets,kubernetes,678.4120901546314
oakestra,oakestra,overhead.test.client.test.14-7746c8ff5-rglrh,POD,transmit_bytes,kubernetes,47094.38392267997
oakestra,oakestra,overhead.test.client.test.14-7746c8ff5-rglrh,POD,transmit_packets,kubernetes,701.6053490809558
oakestra,oakestra,overhead.test.client.test.15-58745956f4-gh7td,POD,received_bytes,kubernetes,44143.98732059749
oakestra,oakestra,overhead.test.client.test.15-58745956f4-gh7td,POD,received_packets,kubernetes,656.3895178939194
oakestra,oakestra,overhead.test.client.test.15-58745956f4-gh7td,POD,transmit_bytes,kubernetes,46456.75806758642
oakestra,oakestra,overhead.test.client.test.15-58745956f4-gh7td,POD,transmit_packets,kubernetes,692.0215571577601
oakestra,oakestra,overhead.test.client.test.16-6885654545-q5mbm,POD,received_bytes,kubernetes,43105.79576343556
oakestra,oakestra,overhead.test.client.test.16-6885654545-q5mbm,POD,received_packets,kubernetes,641.0020235745559
oakestra,oakestra,overhead.test.client.test.16-6885654545-q5mbm,POD,transmit_bytes,kubernetes,45099.314097818286
oakestra,oakestra,overhead.test.client.test.16-6885654545-q5mbm,POD,transmit_packets,kubernetes,671.7637478667942
oakestra,oakestra,overhead.test.client.test.17-6985b69564-5pnds,POD,received_bytes,kubernetes,45931.162130593475
oakestra,oakestra,overhead.test.client.test.17-6985b69564-5pnds,POD,received_packets,kubernetes,683.1320737142202
oakestra,oakestra,overhead.test.client.test.17-6985b69564-5pnds,POD,transmit_bytes,kubernetes,47302.38746490282
oakestra,oakestra,overhead.test.client.test.17-6985b69564-5pnds,POD,transmit_packets,kubernetes,704.5151820290881
oakestra,oakestra,overhead.test.client.test.18-6b8f74d567-bqlf2,POD,received_bytes,kubernetes,46027.36281170844
oakestra,oakestra,overhead.test.client.test.18-6b8f74d567-bqlf2,POD,received_packets,kubernetes,684.6540681452346
oakestra,oakestra,overhead.test.client.test.18-6b8f74d567-bqlf2,POD,transmit_bytes,kubernetes,47505.85758170396
oakestra,oakestra,overhead.test.client.test.18-6b8f74d567-bqlf2,POD,transmit_packets,kubernetes,707.6541088672225
oakestra,oakestra,overhead.test.client.test.19-76d77b85d6-5thj5,POD,received_bytes,kubernetes,44547.71582438154
oakestra,oakestra,overhead.test.client.test.19-76d77b85d6-5thj5,POD,received_packets,kubernetes,662.4929395438066
oakestra,oakestra,overhead.test.client.test.19-76d77b85d6-5thj5,POD,transmit_bytes,kubernetes,46006.02376476713
oakestra,oakestra,overhead.test.client.test.19-76d77b85d6-5thj5,POD,transmit_packets,kubernetes,685.178729626063
oakestra,oakestra,overhead.test.client.test.2-6c548f5969-d4lgf,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.2-6c548f5969-d4lgf,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.2-6c548f5969-d4lgf,POD,transmit_bytes,oakestra,0.13909448769278815
oakestra,oakestra,overhead.test.client.test.2-6c548f5969-d4lgf,POD,transmit_packets,oakestra,0.0019870641098969706
oakestra,oakestra,overhead.test.client.test.3-6959fdf576-dhgm6,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.3-6959fdf576-dhgm6,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.3-6959fdf576-dhgm6,POD,transmit_bytes,oakestra,0.2899924661044755
oakestra,oakestra,overhead.test.client.test.3-6959fdf576-dhgm6,POD,transmit_packets,oakestra,0.004142749515778216
oakestra,oakestra,overhead.test.client.test.4-7d6f57f8dc-6csr4,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.4-7d6f57f8dc-6csr4,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.4-7d6f57f8dc-6csr4,POD,transmit_bytes,oakestra,0.3861602849308626
oakestra,oakestra,overhead.test.client.test.4-7d6f57f8dc-6csr4,POD,transmit_packets,oakestra,0.005516575499012316
oakestra,oakestra,overhead.test.client.test.5-78b4d7d8c4-6b2g7,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.5-78b4d7d8c4-6b2g7,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.5-78b4d7d8c4-6b2g7,POD,transmit_bytes,oakestra,0.20419546739157327
oakestra,oakestra,overhead.test.client.test.5-78b4d7d8c4-6b2g7,POD,transmit_packets,oakestra,0.0029170781055939004
oakestra,oakestra,overhead.test.client.test.6-7b6d5cdd45-gjsfw,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.6-7b6d5cdd45-gjsfw,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.6-7b6d5cdd45-gjsfw,POD,transmit_bytes,oakestra,0.31822959200941564
oakestra,oakestra,overhead.test.client.test.6-7b6d5cdd45-gjsfw,POD,transmit_packets,oakestra,0.004546137028705931
oakestra,oakestra,overhead.test.client.test.7-d56665876-szccp,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.7-d56665876-szccp,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.7-d56665876-szccp,POD,transmit_bytes,oakestra,0.14632296334247802
oakestra,oakestra,overhead.test.client.test.7-d56665876-szccp,POD,transmit_packets,oakestra,0.002090328047749682
oakestra,oakestra,overhead.test.client.test.8-76dd85cf75-jrxsm,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.8-76dd85cf75-jrxsm,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.8-76dd85cf75-jrxsm,POD,transmit_bytes,oakestra,0.1933140605740553
oakestra,oakestra,overhead.test.client.test.8-76dd85cf75-jrxsm,POD,transmit_packets,oakestra,0.002761629436772215
oakestra,oakestra,overhead.test.client.test.9-b7887498b-jbjjx,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.9-b7887498b-jbjjx,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.client.test.9-b7887498b-jbjjx,POD,transmit_bytes,oakestra,0.2480706699678902
oakestra,oakestra,overhead.test.client.test.9-b7887498b-jbjjx,POD,transmit_packets,oakestra,0.003543866713826996
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-2s2n7,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-2s2n7,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-2s2n7,POD,transmit_bytes,oakestra,0.610757732976344
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-2s2n7,POD,transmit_packets,oakestra,0.008725110471090614
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-rrz2c,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-rrz2c,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-rrz2c,POD,transmit_bytes,oakestra,0.7700321490306021
oakestra,oakestra,overhead.test.overhead.test.0-54b874848d-rrz2c,POD,transmit_packets,oakestra,0.011000459271865727
oakestra,oakestra,overhead.test.overhead.test.0-78bdc88fd-6lj5n,POD,received_bytes,kubernetes,9114.907164798757
oakestra,oakestra,overhead.test.overhead.test.0-78bdc88fd-6lj5n,POD,received_packets,kubernetes,135.74617819916352
oakestra,oakestra,overhead.test.overhead.test.0-78bdc88fd-6lj5n,POD,transmit_bytes,kubernetes,9036.90530441146
oakestra,oakestra,overhead.test.overhead.test.0-78bdc88fd-6lj5n,POD,transmit_packets,kubernetes,134.4499200681513
oakestra,oakestra,overhead.test.overhead.test.1-55bb56b5bc-twls6,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.1-55bb56b5bc-twls6,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.1-55bb56b5bc-twls6,POD,transmit_bytes,oakestra,0.11827092501124366
oakestra,oakestra,overhead.test.overhead.test.1-55bb56b5bc-twls6,POD,transmit_packets,oakestra,0.0016895846430177639
oakestra,oakestra,overhead.test.overhead.test.1-6cdd9d744f-d6c7x,POD,received_bytes,kubernetes,9872.61362754096
oakestra,oakestra,overhead.test.overhead.test.1-6cdd9d744f-d6c7x,POD,received_packets,kubernetes,147.17718718336968
oakestra,oakestra,overhead.test.overhead.test.1-6cdd9d744f-d6c7x,POD,transmit_bytes,kubernetes,9793.75902920441
oakestra,oakestra,overhead.test.overhead.test.1-6cdd9d744f-d6c7x,POD,transmit_packets,kubernetes,145.8533963442234
oakestra,oakestra,overhead.test.overhead.test.2-5c6b4cd4f8-5sdqm,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.2-5c6b4cd4f8-5sdqm,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.2-5c6b4cd4f8-5sdqm,POD,transmit_bytes,oakestra,0.12005949762468975
oakestra,oakestra,overhead.test.overhead.test.2-5c6b4cd4f8-5sdqm,POD,transmit_packets,oakestra,0.0017151356803527093
oakestra,oakestra,overhead.test.overhead.test.2-7ff49656b8-vsqlk,POD,received_bytes,kubernetes,9780.118116782442
oakestra,oakestra,overhead.test.overhead.test.2-7ff49656b8-vsqlk,POD,received_packets,kubernetes,145.62824842120827
oakestra,oakestra,overhead.test.overhead.test.2-7ff49656b8-vsqlk,POD,transmit_bytes,kubernetes,9695.979110135533
oakestra,oakestra,overhead.test.overhead.test.2-7ff49656b8-vsqlk,POD,transmit_packets,kubernetes,144.2235572114817
oakestra,oakestra,overhead.test.overhead.test.3-5d56d46449-hnrqw,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.3-5d56d46449-hnrqw,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.3-5d56d46449-hnrqw,POD,transmit_bytes,oakestra,0.13381198181090062
oakestra,oakestra,overhead.test.overhead.test.3-5d56d46449-hnrqw,POD,transmit_packets,oakestra,0.0019115997401557196
oakestra,oakestra,overhead.test.overhead.test.3-78ddcb6dcf-bslnq,POD,received_bytes,kubernetes,8868.650840709915
oakestra,oakestra,overhead.test.overhead.test.3-78ddcb6dcf-bslnq,POD,received_packets,kubernetes,132.0791634568482
oakestra,oakestra,overhead.test.overhead.test.3-78ddcb6dcf-bslnq,POD,transmit_bytes,kubernetes,8793.925230766436
